MarketCode,MarketName,StateCode,StateName,CountyCode,CountyName,TractCode,BlockGroupCode,Latitude,Longitude,True Owner,ManagementCompany,ProjID,Submarket,Name,Address,City,State,Zip,Phone,YearBuilt,Quantity,AreaPerUnit,Level,Status,Estimated_Property_Size,Avg_Effective_Rent,Avg_Effective_Rent_Per_SqFt,Avg_Occupancy,Avg_Occupancy_During_Lease_Up,Avg_Concession,Lease_Up_Months,Market_Grade_Avg,SubMarket_Grade_Avg,Property_Age,PAS_normalized,RI,PTI,Cluster,Cluster_Category
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,20405,2,30.45398,-97.79794,Nitya Capital,Karya Property Management,12124,Far West Austin,Chesapeake,12300 Hymeadow Dr,Austin,TX,78750,5123316625,1984,124,641,3,S,26494.666666666668,773.6733333333333,1.2069786791471662,0.9415533333333334,0.0,14.293333333333331,0.0,3.5,3.0,36,0.5697674418604651,1.0,2.513953488372093,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1728,2,30.20276,-97.80862,37th Parallel Properties,TXA Properties,10018419,Far South Austin,Cheshire Garden,2121 W William Cannon Dr,Austin,TX,78745,5124433009,1982,58,660,3,S,12760.0,781.5547445255474,1.1841738553417347,0.9592554744525548,0.0,1.0291970802919708,0.0,2.0,3.0,38,0.5465116279069768,0.0,1.8093023255813951,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1804,1,30.33992,-97.70451,Bluerock Real Estate LLC,Roscoe Property Management,12146,North Central Austin,Chevy Chase,7581 Chevy Chase Dr,Austin,TX,78752,5124582131,1970,320,883,2,S,141280.0,797.1933333333334,0.9028237070592674,0.955853333333333,0.0,4.54,0.0,1.5,1.5,50,0.4069767441860464,0.0,1.1313953488372093,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2313,1,30.22397,-97.72762,DTI Investments Inc,DTI Investments Inc,12309,Riverside,Chevy Chase Downs,2504 Huntwick Dr,Austin,TX,78741,5124620777,1984,240,725,2,S,87000.0,769.5266666666666,1.0614160919540234,0.9651933333333332,0.0,7.126666666666667,0.0,2.5,2.5,36,0.5697674418604651,0.0,1.863953488372093,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1863,1,30.43318,-97.67664,Churchill Forge Properties,Churchill Forge Properties,68859,Pflugerville/Wells Branch,Churchill Crossing,14100 Thermal Dr,Austin,TX,78728,5122523524,1985,372,625,3,S,77500.0,760.8933333333333,1.2174293333333337,0.9509533333333332,0.0,7.533333333333333,0.0,3.0,3.0,35,0.5813953488372092,0.0,2.2162790697674417,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1784,1,30.32616,-97.95771,BSR Trust LLC,BSR Trust LLC,80662,Southwest Austin,Cielo,3499 Ranch Rd 620 S,Austin,TX,78738,5124029339,2014,554,997,3,S,184112.66666666663,1385.8255813953488,1.3899955680996474,0.7745930232558139,0.0,38.36046511627907,0.0,2.5,3.0,6,0.9186046511627908,0.0,2.083720930232558,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1839,1,30.3946,-97.65245,CAMBRIDGE DEVELOPMENT GROUP,Greystar,10252099,North Central Austin,Citadel at Tech Ridge,1127 Pearl Retreat Ln,Austin,TX,78753,5122207997,2020,308,863,3,LU,88601.33333333334,1341.857142857143,1.55487502069194,0.3357142857142857,0.0,51.42857142857143,0.0,0.0,0.0,0,0.9883720930232558,0.0,0.1976744186046511,2,New Development Pre-Lease
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,21507,1,30.54255,-97.67436,Tricon Capital,Alliance Residential Company,20685,Round Rock/Georgetown,City North at Sunrise Ranch,2800 Sunrise Rd,Round Rock,TX,78665,5123100800,2009,384,949,3,S,121472.0,976.6402877697842,1.0291256983875494,0.6068125,0.6068125,72.89928057553956,16.0,2.5,2.0,11,0.8604651162790697,0.0,1.772093023255814,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10302,2,29.88063,-97.91866,Merge Management,Merge Management,27300,San Marcos,Clarewood Apartments,1400 Clarewood Dr,San Marcos,TX,78666,5123921400,1987,142,786,3,S,37204.0,845.7733333333333,1.0760474978795582,0.9516866666666666,0.0,6.6,0.0,3.0,2.5,33,0.6046511627906976,0.0,2.0709302325581396,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2105,2,30.31779,-97.70187,Castle Crown Property Management,Castle Crown Property Management,10002554,East Austin,Clayton Lane,1105 Clayton Ln,Austin,TX,78723,5128039047,1975,39,661,2,S,12889.5,848.78,1.2840847201210297,0.9536,0.0,0.24,0.0,2.0,2.5,45,0.4651162790697675,0.0,1.6430232558139537,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1910,3,30.2585,-97.80206,Teachers Insurance & Annuity Association CREF,Pinnacle,5457,Southwest Austin,Cliffs at Barton Creek,3050 Tamarron Blvd,Austin,TX,78746,5123062000,1994,210,952,3,S,66640.0,1372.3933333333334,1.4415896358543423,0.9429666666666666,0.0,33.99333333333333,0.0,4.0,4.0,26,0.686046511627907,1.0,3.0372093023255813,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2410,2,30.19836,-97.78923,F&B Capital,Roscoe Property Management,11548,Far South Austin,Club at Summer Valley,744 W William Cannon Dr,Austin,TX,78745,5124434046,1983,260,741,3,S,64220.0,856.3333333333334,1.155645524066577,0.9419,0.0,9.86,0.0,2.0,3.0,37,0.5581395348837209,0.0,1.811627906976744,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1303,1,30.26478,-97.76213,Kurt Simmons Co,Greystar,41571,South Austin,Coldwater,1717 Toomey Rd,Austin,TX,78704,5124800800,2015,225,882,5,S,39690.0,2192.72602739726,2.48608393128941,0.8858767123287671,0.0,26.095890410958905,0.0,5.0,5.0,5,0.9302325581395348,0.0,3.686046511627907,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1303,1,30.26286,-97.75856,Phoenix Property Company,Lincoln Property Company,26406,South Austin,Cole,300 S Lamar Blvd,Austin,TX,78704,5124763003,2009,119,1081,5,S,25727.8,2038.954887218045,1.8861747337817256,0.7600000000000001,0.7600000000000001,41.97744360902256,6.0,4.5,5.0,11,0.8604651162790697,0.0,3.472093023255814,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20704,1,30.5125,-97.65848,Mid-America Apartment Communities ,Mid-America Apartment Communities ,18272,Round Rock/Georgetown,Colonial Grand at Ashton Oaks,300 S A W Grimes Blvd,Round Rock,TX,78664,5126718100,2009,362,849,3,S,102446.0,938.0208333333334,1.1048537495092268,0.9090277777777778,0.0,7.527777777777778,0.0,3.0,2.5,11,0.8604651162790697,0.0,2.122093023255814,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1714,1,30.43439,-97.83712,Mid-America Apartment Communities ,Mid-America Apartment Communities ,16273,Far West Austin,Colonial Grand at Canyon Creek,9501 N FM 620,Austin,TX,78726,5123311818,2007,336,991,3,S,110992.0,982.3066666666666,0.9912277161116716,0.9329733333333332,0.0,18.553333333333335,0.0,2.0,2.0,13,0.8372093023255813,0.0,1.567441860465116,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1714,1,30.43621,-97.83612,Mid-America Apartment Communities ,Mid-America Apartment Communities ,12920,Far West Austin,Colonial Grand at Canyon Pointe,9715 N FM 620,Austin,TX,78726,5124018100,2002,272,964,3,S,87402.66666666667,937.7066666666668,0.972724757952974,0.9445,0.0,27.526666666666667,0.0,2.0,2.0,18,0.7790697674418605,0.0,1.555813953488372,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2407,1,30.14503,-97.80346,Mid-America Apartment Communities ,Mid-America Apartment Communities ,34037,Far South Austin,Colonial Grand at Double Creek,11001 S 1st St,Austin,TX,78748,5122804444,2013,296,939,3,S,92648.0,1166.1340206185566,1.241889265834459,0.909443298969072,0.0,5.082474226804123,0.0,2.5,2.5,7,0.9069767441860466,0.0,1.931395348837209,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2407,1,30.13753,-97.80234,Mid-America Apartment Communities ,Mid-America Apartment Communities ,19124,Far South Austin,Colonial Grand at Onion Creek,1901 Onion Creek Pkwy,Austin,TX,78748,8335212696,2009,300,1042,2,S,156300.0,1075.04,1.031708253358925,0.9103,0.0,15.033333333333331,0.0,2.0,2.0,11,0.8604651162790697,0.0,1.572093023255814,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,21505,2,30.52185,-97.65632,Mid-America Apartment Communities ,Mid-America Apartment Communities ,16319,Round Rock/Georgetown,Colonial Grand at Round Rock,1800 Plateau Vista Blvd,Round Rock,TX,78664,5122553434,2006,422,1018,2,S,214798.0,1025.5933333333332,1.0074590700720367,0.9550399999999998,0.0,7.053333333333334,0.0,3.0,2.0,14,0.8255813953488372,0.0,1.965116279069768,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20317,2,30.52958,-97.78314,Mid-America Apartment Communities ,Mid-America Apartment Communities ,15459,Cedar Park,Colonial Grand at Silverado,3001 Colonial Pkwy,Cedar Park,TX,78613,5122602500,2005,238,1004,2,S,119476.0,1009.84,1.0058167330677283,0.9549933333333332,0.0,9.706666666666669,0.0,2.0,2.0,15,0.813953488372093,0.0,1.5627906976744186,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20317,1,30.52958,-97.78314,Mid-America Apartment Communities ,Mid-America Apartment Communities ,16310,Cedar Park,Colonial Grand at Silverado Reserve II,3001 Colonial Pkwy,Cedar Park,TX,78613,5122609222,2006,256,1040,2,S,133120.0,1080.5,1.0389423076923077,0.9558199999999998,0.0,14.06,0.0,3.0,2.0,14,0.8255813953488372,0.0,1.965116279069768,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1851,3,30.4421,-97.67057,Mid-America Apartment Communities ,Mid-America Apartment Communities ,19624,Pflugerville/Wells Branch,Colonial Grand at Wells Branch,1630 Wells Branch Pkwy,Austin,TX,78728,8332131618,2008,336,933,3,S,104496.0,996.7323943661972,1.0683091043581965,0.7403333333333334,0.7403333333333334,22.901408450704224,9.0,2.5,2.0,12,0.8488372093023255,0.0,1.7697674418604652,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,1785,2,30.44134,-97.74748,Mid-America Apartment Communities ,Mid-America Apartment Communities ,5433,Northwest Austin,Colonial Village at Quarry Oaks,6263 McNeil Dr,Austin,TX,78729,5122577990,1997,533,863,3,S,153326.3333333333,896.34,1.0386326767091534,0.9547333333333332,0.0,13.82,0.0,2.0,2.0,23,0.7209302325581395,0.0,1.5441860465116275,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20707,2,30.49744,-97.65389,Mid-America Apartment Communities ,Mid-America Apartment Communities ,8606,Round Rock/Georgetown,Colonial Village at Sierra Vista,1111 Southcreek Dr,Round Rock,TX,78664,5122463811,2000,232,886,2,S,102776.0,897.8533333333334,1.0133784800601957,0.9593466666666666,0.0,7.1466666666666665,0.0,2.5,2.0,20,0.7558139534883721,0.0,1.7511627906976746,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10304,4,29.89348,-97.91547,Arbor Properties,Arbor Properties,56572,San Marcos,Colony of San Marcos,1631 Aquarena Springs Dr,San Marcos,TX,78666,5123538444,1975,88,819,3,S,24024.0,799.3125,0.9759615384615384,0.9703125,0.0,24.75,0.0,2.0,1.5,45,0.4651162790697675,0.0,1.3430232558139534,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2427,3,30.18042,-97.77082,Aspen Heights Partners,B&M Management,66090,Southeast Austin,Concord,7330 Bluff Springs Rd,Austin,TX,78744,5122125344,2016,346,1019,3,S,117524.66666666666,1315.2156862745098,1.2906925282379884,0.7025098039215686,0.0,72.98039215686275,0.0,3.5,2.0,4,0.9418604651162792,0.0,2.188372093023256,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1401,1,30.25673,-97.74783,World Class Capital,512 Living,86881,South Austin,Congress Square,500 S Congress Ave,Austin,TX,78704,5124723212,1972,115,753,3,S,28865.0,1144.7477477477478,1.5202493329983375,0.9736486486486484,0.0,0.0,0.0,2.5,4.0,48,0.4302325581395348,0.0,2.286046511627907,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1822,1,30.36931,-97.69517,Shippy Multifamily Group,Shippy Multifamily Group,12113,North Central Austin,Copper Mill,10000 N Lamar Blvd,Austin,TX,78753,5128348781,1984,320,818,2,S,130880.0,853.3933333333333,1.0432681336593312,0.9458666666666666,0.0,8.48,0.0,2.5,2.0,36,0.5697674418604651,1.0,1.8139534883720931,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2314,2,30.22567,-97.72234,DTI Investments Inc,DTI Investments Inc,11544,Riverside,Coppertree,2425 Cromwell Cir,Austin,TX,78741,5123891080,1986,252,679,2,S,85554.0,739.0533333333333,1.0884437898870891,0.94808,0.0,6.36,0.0,2.5,2.5,34,0.5930232558139534,1.0,1.9686046511627908,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,902,4,30.26404,-97.73209,Goldrich Kest,Roscoe Property Management,37409,East Austin,Corazon,1000 E 5th St,Austin,TX,78702,5124763278,2015,256,832,6,S,35498.666666666664,1466.942857142857,1.7631524725274723,0.8336857142857141,0.0,34.32857142857143,0.0,4.0,4.5,5,0.9302325581395348,0.0,3.136046511627907,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20703,2,30.48529,-97.65431,Internacional Realty,Internacional Realty,49698,Round Rock/Georgetown,Cordevalle Apartments,650 Louis Henna Blvd,Round Rock,TX,78664,5123887300,2014,280,788,3,S,73546.66666666666,1083.9240506329113,1.375538135320954,0.8594556962025315,0.0,14.544303797468354,0.0,4.0,2.5,6,0.9186046511627908,0.0,2.5337209302325583,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2407,1,30.13879,-97.7999,Cortland,Cortland,44461,Far South Austin,Cortland Onion Creek,1900 Onion Creek Pkwy,Austin,TX,78748,5122919100,2016,276,828,4,S,57132.0,1202.9166666666667,1.4527979066022545,0.8387666666666665,0.0,44.333333333333336,0.0,4.0,3.0,4,0.9418604651162792,0.0,2.688372093023256,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2421,1,30.16052,-97.79704,Cortland,Cortland,69747,Far South Austin,Cortland Southpark Estates I,10001 S 1st St,Austin,TX,78748,5122911300,2008,426,895,3,S,127090.0,1250.2545454545457,1.3969324530218388,0.8425636363636363,0.0,28.945454545454545,0.0,3.5,2.5,12,0.8488372093023255,1.0,2.4197674418604653,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2421,1,30.16052,-97.79704,Cortland,Cortland,19836,Far South Austin,Cortland Southpark Estates II,10001 S 1st St,Austin,TX,78748,5122911300,2009,426,879,3,S,124818.0,1085.0935251798562,1.234463623640338,0.678142857142857,0.678142857142857,59.74820143884892,21.0,3.5,3.0,11,0.8604651162790697,1.0,2.572093023255814,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2421,3,30.17216,-97.79718,Cortland,Cortland,17328,Far South Austin,Cortland Southpark Meadows,420 W Slaughter Ln,Austin,TX,78748,5127142379,2007,309,990,3,S,101970.0,1108.4733333333334,1.1196700336700338,0.923413333333333,0.0,60.586666666666666,0.0,3.0,2.5,13,0.8372093023255813,1.0,2.2174418604651165,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2421,1,30.16221,-97.7962,Cortland,Cortland,19837,Far South Austin,Cortland Southpark Terraces,10001 S 1st St,Austin,TX,78748,5122334747,2009,244,926,3,R,75314.66666666666,1111.913669064748,1.2007707009338533,0.6734285714285715,0.6734285714285715,71.71223021582733,21.0,3.5,3.0,11,0.8604651162790697,1.0,2.572093023255814,3,Repositioning Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1811,2,30.33097,-97.68419,Ashford Communities,Ashford Communities,72957,North Central Austin,Costa Esmeralda,1601 E Anderson Ln,Austin,TX,78752,5124590884,1984,96,703,2,S,33744.0,753.5845070422536,1.07195520205157,0.9393028169014084,0.0,4.788732394366197,0.0,2.5,2.5,36,0.5697674418604651,0.0,1.863953488372093,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1864,1,30.44314,-97.6941,CALVEST Realty Advisors,Pinnacle,729,Pflugerville/Wells Branch,Cottages at Wells Branch,14300 Tandem Blvd,Austin,TX,78728,5122447712,1984,167,859,2,S,71726.5,940.1466666666666,1.094466433837796,0.94708,0.0,23.813333333333333,0.0,3.0,2.5,36,0.5697674418604651,1.0,2.1639534883720932,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10303,3,29.89229,-97.90505,Sandalwood Management Inc,Sandalwood Management Inc,68913,San Marcos,Country Oaks,1951 Aquarena Springs Dr,San Marcos,TX,78666,5127548911,1996,160,834,2,S,66720.0,800.18,0.9594484412470036,0.92564,0.0,10.613333333333332,0.0,2.5,2.0,24,0.7093023255813953,0.0,1.7418604651162792,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1822,4,30.3694,-97.70338,Mattone Group,CSC Management,68935,North Central Austin,Creeks Edge,1124 Rutland Dr,Austin,TX,78758,5128327885,1977,200,808,2,S,80800.0,727.5985915492957,0.9004933063728916,0.897218309859155,0.0,14.309859154929578,0.0,1.5,1.5,43,0.4883720930232558,1.0,1.2476744186046511,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20708,3,30.5105,-97.63759,Tim Timmerman,NE Property Management,66166,Round Rock/Georgetown,Creekside at Kenney`s Fort,1100 Kenney Fort Blvd,Round Rock,TX,78665,5128426522,2017,250,869,3,S,72416.66666666666,1157.0208333333333,1.331439393939394,0.742,0.742,25.0625,2.0,4.0,2.5,3,0.9534883720930232,0.0,2.5406976744186047,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1842,1,30.36965,-97.6202,Galesi Group,Westdale Asset Management,70694,East Austin,Creekside on Parmer Lane,5401 E Parmer Ln,Austin,TX,78754,5122336690,2019,300,967,3,S,96700.0,1326.2692307692307,1.3715297112401563,0.6073076923076923,0.0,64.3076923076923,0.0,3.0,3.0,1,0.9767441860465116,0.0,2.2953488372093025,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1834,1,30.33064,-97.66556,Allen Harrison Company,Greystar,5409,East Austin,Creekstone,8054 Exchange Dr,Austin,TX,78754,5129282257,1999,284,787,2,S,111754.0,951.64,1.209199491740788,0.9324733333333332,0.0,24.613333333333333,0.0,3.0,3.0,21,0.7441860465116279,0.5,2.2988372093023255,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1401,1,30.25555,-97.74583,Turnbridge Equities,Roscoe Property Management,19965,South Austin,Crescent,127 E Riverside Dr,Austin,TX,78704,5124401270,2008,157,699,5,R,21948.6,1527.458904109589,2.185205871401416,0.9239041095890412,0.0,38.93150684931507,0.0,5.0,5.0,12,0.8488372093023255,1.0,3.769767441860465,3,Repositioning Properties
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,21507,1,30.53697,-97.68154,Crest Asset Management,Crest Asset Management,41406,Round Rock/Georgetown,Crest at Round Rock,610 Greenhill Dr,Round Rock,TX,78665,5127330100,2009,224,778,3,S,58090.66666666667,922.8345864661654,1.1861627075400578,0.7560769230769231,0.7560769230769231,15.827067669172932,13.0,4.0,2.5,11,0.8604651162790697,0.0,2.522093023255814,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1504,1,30.34103,-97.71783,Verbena Road Holdings,Lincoln Property Company,42294,Near North Austin,Crestview Commons,801 Sugaree Ave,Austin,TX,78757,5128067192,2018,353,826,4,S,72894.5,1556.0,1.8837772397094432,0.777,0.777,98.9090909090909,7.0,5.0,4.5,2,0.9651162790697676,0.0,3.543023255813953,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1832,1,30.3786,-97.67229,Churchill Forge Properties,Churchill Forge Properties,26653,North Central Austin,Cricket Hollow,11441 N Interstate 35,Austin,TX,78753,5128379575,1986,372,771,3,S,95604.0,772.1,1.0014267185473409,0.9416866666666666,0.0,8.666666666666666,0.0,2.0,2.0,34,0.5930232558139534,1.0,1.6186046511627907,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1503,3,30.33197,-97.72041,TEXcel Properties,TEXcel Properties,71386,North Central Austin,Crockett at Lamar Place,6505 Shirley Ave,Austin,TX,78752,5124200052,1986,38,648,3,S,8208.0,1062.75,1.6400462962962965,0.9332884615384612,0.0,8.5,0.0,4.0,3.5,34,0.5930232558139534,1.0,2.868604651162791,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,21507,1,30.53753,-97.68322,JQJ LLC ,JQJ LLC ,10006555,Round Rock/Georgetown,Crystal Creek,600 Greenhill Dr,Round Rock,TX,78665,5122440014,1988,144,733,3,S,35184.0,768.2933333333333,1.0481491587085037,0.9751333333333332,0.0,3.6266666666666665,0.0,2.5,2.5,32,0.6162790697674418,0.0,1.8732558139534885,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,209,Hays,10302,1,29.87019,-97.92628,SMTX Property Management,SMTX Property Management,87383,San Marcos,Curve at River Road,705 River Rd,San Marcos,TX,78666,5122568116,1985,115,880,2,S,50600.0,892.56,1.0142727272727277,0.9097599999999998,0.0,9.96,0.0,2.0,1.5,35,0.5813953488372092,0.0,1.3662790697674418,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20322,4,30.50071,-97.82014,Northland Investment Corporation,Northland Investment Corporation,5022,Cedar Park,Cypress Gardens I,335 Cypress Creek Road,Cedar Park,TX,78613,5122493600,1997,200,826,2,S,82600.0,870.34,1.053680387409201,0.935,0.0,14.846666666666666,0.0,2.0,2.0,23,0.7209302325581395,0.5,1.5941860465116278,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20322,4,30.50071,-97.82014,Northland Investment Corporation,Northland Investment Corporation,12677,Cedar Park,Cypress Gardens II,335 Cypress Creek Road,Cedar Park,TX,78613,5122493600,2002,216,725,2,S,78300.0,782.3,1.0790344827586198,0.93476,0.0,15.293333333333331,0.0,2.0,2.5,18,0.7790697674418605,0.5,1.7558139534883723,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20408,2,30.45852,-97.78363,Pacific Real Estate Partners,United Apartment Group,77752,Northwest Austin,Dalewood,9601 Dalewood Dr,Austin,TX,78729,5123469886,1984,50,1088,2,S,27200.0,1299.857142857143,1.1947216386554615,0.9417142857142856,0.0,5.914285714285715,0.0,3.0,2.0,36,0.5697674418604651,0.0,1.9139534883720932,4,Value-Oriented Stable Assets
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1834,2,30.38251,-97.64974,RE Carroll Management,RE Carroll Management,70636,East Austin,Davies Ranch,12113 Dessau Rd,Austin,TX,78754,5128937131,2021,360,1000,3,UC/LU,120000.0,1252.5,1.2525000000000002,0.0,0.0,96.83333333333331,0.0,0.0,0.0,-1,1.0,0.0,0.2,2,New Development Pre-Lease
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1602,1,30.28092,-97.77185,Rainier Properties,The Property Society,10025292,Downtown/University,Deep Eddy Flats,700 Hearn St,Austin,TX,78703,5127682243,1970,36,460,2,S,8280.0,741.276119402985,1.6114698247890966,0.956492537313433,0.0,0.8134328358208955,0.0,3.0,4.5,50,0.4069767441860464,1.0,2.73139534883721,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20701,1,30.49715,-97.67735,Shippy Multifamily Group,Shippy Multifamily Group,54802,Round Rock/Georgetown,Derby Park,1200 S Mays St,Round Rock,TX,78664,5122443833,1985,200,692,2,S,69200.0,798.6293706293707,1.1540886858805948,0.9517832167832168,0.0,3.006993006993007,0.0,3.0,2.5,35,0.5813953488372092,1.0,2.1662790697674423,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,1503,1,30.31611,-97.71712,512 Living,512 Living,43972,Near North Austin,District 53,600 E 53rd St,Austin,TX,78751,5126755650,1967,100,663,2,S,33150.0,942.625,1.4217571644042226,0.9631944444444444,0.0,6.680555555555555,0.0,3.0,3.5,53,0.3720930232558139,1.0,2.4244186046511627,1,Stable Established Properties
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2308,2,30.23637,-97.75194,CIM Group,CIM Group,35677,South Austin,District at SoCo,501 E Oltorf St,Austin,TX,78704,5123262111,2012,215,915,4,S,49181.25,1628.6326530612246,1.779926396788224,0.8683775510204081,0.0,29.285714285714285,0.0,3.0,4.5,8,0.8953488372093024,0.0,2.7290697674418603,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,491,Williamson,20804,1,30.50414,-97.58842,Tack Townhomes LLC,Tack Townhomes LLC,75196,Round Rock/Georgetown,Double Eagle Townhomes,405 Winterfield Dr,Hutto,TX,78634,8173630053,2015,62,1373,2,S,42563.0,1619.94,1.1798543335761102,0.9356,0.0,70.7,0.0,4.0,2.0,5,0.9302325581395348,0.0,2.386046511627907,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,302,3,30.30477,-97.72485,Rolling Cash Equity Group,Roscoe Property Management,65488,Near North Austin,Duval Villa,4305 Duval St,Austin,TX,78751,5124512343,1969,112,954,3,S,35616.0,1432.1933333333334,1.5012508735150238,0.9724933333333332,0.0,3.24,0.0,4.5,4.0,51,0.3953488372093023,0.0,3.0790697674418603,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,902,2,30.25977,-97.716,AEW Capital Management,Greystar,66089,East Austin,E6,2400 E 6th St,Austin,TX,78702,8447285943,2018,208,820,5,S,34112.0,1819.6060606060605,2.219031781226904,0.7248484848484847,0.0,128.36363636363637,0.0,4.5,5.0,2,0.9651162790697676,0.0,3.493023255813953,0,High-End New Developments
12420,"Austin-Round Rock, TX",TX,Texas,453,Travis,2202,3,30.308,-97.62231,NuRock Companies,NuRock Companies,85448,East Austin,Eagles Landing,8000 Decker Ln,Austin,TX,78724,5122789300,2004,240,1074,2,S,128880.0,781.5839416058394,0.7277317892046916,0.9217445255474452,0.0,7.7299270072992705,0.0,1.5,0.5,16,0.8023255813953488,0.0,0.91046511627907,4,Value-Oriented Stable Assets
